	id	text
1930	RASPBERRIES	SPINETORAM
1931	RASPBERRIES	CYPRODINIL
1932	RASPBERRIES	ACEQUINOCYL
1933	RASPBERRIES	CARFENTRAZONE-ETHYL
1934	RASPBERRIES	FOSETYL-AL
1935	RASPBERRIES	SPINOSAD
1936	RASPBERRIES	PYRACLOSTROBIN
1937	RASPBERRIES	NALED
1938	RASPBERRIES	FLUMIOXAZIN
1939	RASPBERRIES	CHLORANTRANILIPROLE
1940	RASPBERRIES	BIFENTHRIN
1941	RASPBERRIES	ACETAMIPRID
1942	RASPBERRIES	NAPROPAMIDE
1943	RASPBERRIES	BIFENAZATE
1944	STRAWBERRIES	AMMONIUM PELARGONATE
1945	STRAWBERRIES	FLUTRIAFOL
1946	STRAWBERRIES	FENPYROXIMATE
1947	STRAWBERRIES	ACIBENZOLAR-S-METHYL
1948	STRAWBERRIES	SIMAZINE
1949	STRAWBERRIES	CAPSAICIN
1950	STRAWBERRIES	REYNOUTRIA SACHALINE
1951	STRAWBERRIES	IRON PHOSPHATE
1952	STRAWBERRIES	METHYL BROMIDE
1953	STRAWBERRIES	BACILLUS AMYLOLIQUEFACIENS STRAIN D747
1954	STRAWBERRIES	CLOPYRALID MONO SALT
1955	STRAWBERRIES	AUREOBASIDIUM PULLULANS DSM 14940
1956	STRAWBERRIES	ENDOSULFAN
1957	STRAWBERRIES	BACILLUS PUMILUS
1958	STRAWBERRIES	MONO-POTASSIUM SALT
1959	STRAWBERRIES	CAPTAN
1960	STRAWBERRIES	AZOXYSTROBIN
1961	STRAWBERRIES	FLUDIOXONIL
1962	STRAWBERRIES	METAM-SODIUM
1963	STRAWBERRIES	FENPROPATHRIN
1964	STRAWBERRIES	TRIFLOXYSTROBIN
1965	STRAWBERRIES	CLETHODIM
1966	STRAWBERRIES	AZADIRACHTIN
1967	STRAWBERRIES	FLUOPYRAM
1968	STRAWBERRIES	ZETA-CYPERMETHRIN
1969	STRAWBERRIES	PROPICONAZOLE
1970	STRAWBERRIES	ABAMECTIN
1971	STRAWBERRIES	BURKHOLDERIA A396 CELLS & MEDIA
1972	STRAWBERRIES	NOVALURON
1973	STRAWBERRIES	BLAD
1974	STRAWBERRIES	POLYOXIN D ZINC SALT
1975	STRAWBERRIES	BT KURSTAKI SA-11
1976	STRAWBERRIES	MUSTARD OIL
1977	STRAWBERRIES	BT SUB AIZAWAI GC-91
1978	STRAWBERRIES	NEEM OIL, CLAR. HYD.
1979	STRAWBERRIES	CHLOROTHALONIL
1980	STRAWBERRIES	COPPER OXIDE
1981	STRAWBERRIES	QUINOLINE
1982	STRAWBERRIES	METALDEHYDE
1983	STRAWBERRIES	FERRIC SODIUM EDTA
1984	STRAWBERRIES	BACILLUS SUBTILIS
1985	STRAWBERRIES	CAPRYLIC ACID
1986	STRAWBERRIES	METHOXYFENOZIDE
1987	STRAWBERRIES	CHLOROPICRIN
1988	STRAWBERRIES	CYFLUFENAMID
1989	STRAWBERRIES	MYCLOBUTANIL
1990	STRAWBERRIES	PEROXYACETIC ACID
1991	STRAWBERRIES	CARBARYL
1992	STRAWBERRIES	TERBACIL
1993	STRAWBERRIES	SULFOXAFLOR
1994	STRAWBERRIES	POTASSIUM SALTS
1995	STRAWBERRIES	METAM-POTASSIUM
1996	STRAWBERRIES	BT KURSTAKI ABTS-351
1997	STRAWBERRIES	IPRODIONE
1998	STRAWBERRIES	BT KURSTAK ABTS-1857
1999	STRAWBERRIES	AUREOBASIDIUM PULLULANS DSM 14941
2000	STRAWBERRIES	CHLORPYRIFOS
2001	STRAWBERRIES	MEFENOXAM
2002	STRAWBERRIES	COPPER HYDROXIDE
2003	STRAWBERRIES	FENHEXAMID
2004	STRAWBERRIES	PYRIMETHANIL
2005	STRAWBERRIES	OXYFLUORFEN
2006	STRAWBERRIES	GLIOCLADIUM VIRENS
2007	STRAWBERRIES	PENDIMETHALIN
2008	STRAWBERRIES	MINERAL OIL
2009	STRAWBERRIES	PENTHIOPYRAD
2010	STRAWBERRIES	PAECILOMYCES FUMOSOR
2011	STRAWBERRIES	ETOXAZOLE
2012	STRAWBERRIES	CYAZOFAMID
2013	STRAWBERRIES	IMIDACLOPRID
2014	STRAWBERRIES	CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA
2015	STRAWBERRIES	MALATHION
2016	STRAWBERRIES	HELICOVERPA ZEA NPV
2017	STRAWBERRIES	TETRACONAZOLE
2018	STRAWBERRIES	HEXYTHIAZOX
2019	STRAWBERRIES	CLOMAZONE
2020	STRAWBERRIES	PYRETHRINS
2021	STRAWBERRIES	STREPTOMYCES LYDICUS
2022	STRAWBERRIES	THIRAM
2023	STRAWBERRIES	DICHLOROPROPENE
2024	STRAWBERRIES	SPIROMESIFEN
2025	STRAWBERRIES	FLONICAMID
2026	STRAWBERRIES	BOSCALID
2027	STRAWBERRIES	SULFENTRAZONE
2028	STRAWBERRIES	PIPERONYL BUTOXIDE
2029	STRAWBERRIES	SULFUR
2030	STRAWBERRIES	DIAZINON
2031	STRAWBERRIES	POTASSIUM BICARBON.
2032	STRAWBERRIES	ISOFETAMID
2033	STRAWBERRIES	BORAX DECAHYDRATE
2034	STRAWBERRIES	THIOPHANATE-METHYL
2035	STRAWBERRIES	GLYPHOSATE ISO. SALT
2036	STRAWBERRIES	FLUPYRADIFURONE
2037	STRAWBERRIES	CAPRIC ACID
2038	STRAWBERRIES	THIAMETHOXAM
2039	STRAWBERRIES	HYDROGEN PEROXIDE
2040	STRAWBERRIES	FLUXAPYROXAD
2041	STRAWBERRIES	PARAQUAT
2042	STRAWBERRIES	DIFENOCONAZOLE
2043	STRAWBERRIES	TRIFLUMIZOLE
2044	STRAWBERRIES	MANCOZEB
2045	STRAWBERRIES	NEEM OIL
2046	STRAWBERRIES	SPINETORAM
2047	STRAWBERRIES	CYPRODINIL
2048	STRAWBERRIES	ACEQUINOCYL
2049	STRAWBERRIES	FOSETYL-AL
2050	STRAWBERRIES	SPINOSAD
2051	STRAWBERRIES	PYRACLOSTROBIN
2052	STRAWBERRIES	NALED
2053	STRAWBERRIES	FLUMIOXAZIN
2054	STRAWBERRIES	CHLORANTRANILIPROLE
2055	STRAWBERRIES	BIFENTHRIN
2056	STRAWBERRIES	HARPIN A B PROTEIN
2057	STRAWBERRIES	ACETAMIPRID
2058	STRAWBERRIES	HALOSULFURON-METHYL
2059	STRAWBERRIES	NAPROPAMIDE
2060	STRAWBERRIES	BIFENAZATE
2061	STRAWBERRIES	PYRIPROXYFEN
2062	STRAWBERRIES	FLUBENDIAMIDE
2063	SPINACH	BETA-CYFLUTHRIN
2064	SPINACH	COPPER OCTANOATE
2065	SPINACH	CLOTHIANIDIN
2066	SPINACH	BUTYLATE
2067	SPINACH	ACIBENZOLAR-S-METHYL
2068	SPINACH	REYNOUTRIA SACHALINE
2069	SPINACH	FAMOXADONE
2070	SPINACH	BACILLUS AMYLOLIQUEFACIENS STRAIN D747
2071	SPINACH	CYCLOATE
2072	SPINACH	S-METOLACHLOR
2073	SPINACH	BACILLUS PUMILUS
2074	SPINACH	CYROMAZINE
2075	SPINACH	MONO-POTASSIUM SALT
2076	SPINACH	PRONAMIDE
2077	SPINACH	AZOXYSTROBIN
2078	SPINACH	FLUDIOXONIL
2079	SPINACH	CLETHODIM
2080	SPINACH	MANDIPROPAMIDE TECHN
2081	SPINACH	AZADIRACHTIN
2082	SPINACH	ZETA-CYPERMETHRIN
2083	SPINACH	ABAMECTIN
2084	SPINACH	SPIROTETRAMAT
2085	SPINACH	NEEM OIL, CLAR. HYD.
2086	SPINACH	CHLOROTHALONIL
2087	SPINACH	COPPER OXIDE
2088	SPINACH	BACILLUS SUBTILIS
2089	SPINACH	METHOXYFENOZIDE
2090	SPINACH	CONIOTHYRIUM MINITAN
2091	SPINACH	PEROXYACETIC ACID
2092	SPINACH	SULFOXAFLOR
2093	SPINACH	METAM-POTASSIUM
2094	SPINACH	BT KURSTAKI ABTS-351
2095	SPINACH	FLUOPICOLIDE
2096	SPINACH	BT KURSTAK ABTS-1857
2097	SPINACH	BENSULIDE
2098	SPINACH	MEFENOXAM
2099	SPINACH	COPPER HYDROXIDE
2100	SPINACH	CYANTRANILIPROLE
2101	SPINACH	DIMETHOMORPH
2102	SPINACH	BACILLUS SUBTILIS AMYLOLIQUEFAC FZB24
2103	SPINACH	GLIOCLADIUM VIRENS
2104	SPINACH	PENTHIOPYRAD
2105	SPINACH	PAECILOMYCES FUMOSOR
2106	SPINACH	CYFLUTHRIN
2107	SPINACH	CYAZOFAMID
2108	SPINACH	IMIDACLOPRID
2109	SPINACH	CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA
2110	SPINACH	MALATHION
2111	SPINACH	METHOMYL
2112	SPINACH	PYRETHRINS
2113	SPINACH	CYMOXANIL
2114	SPINACH	FLONICAMID
2115	SPINACH	PIPERONYL BUTOXIDE
2116	SPINACH	SULFUR
2117	SPINACH	DIAZINON
2118	SPINACH	POTASSIUM BICARBON.
2119	SPINACH	AMETOCTRADIN
2120	SPINACH	OXATHIAPIPROLIN
2121	SPINACH	FLUPYRADIFURONE
2122	SPINACH	THIAMETHOXAM
2123	SPINACH	HYDROGEN PEROXIDE
2124	SPINACH	PHENMEDIPHAM
2125	SPINACH	DIFENOCONAZOLE
2126	SPINACH	MANCOZEB
2127	SPINACH	NEEM OIL
2128	SPINACH	SPINETORAM
2129	SPINACH	MYROTHECIUM VERRUC.
2130	SPINACH	CYPRODINIL
2131	SPINACH	FENAMIDONE
2132	SPINACH	FOSETYL-AL
2133	SPINACH	CARFENTRAZONE-ETHYL
2134	SPINACH	PYRAFLUFEN-ETHYL
2135	SPINACH	SPINOSAD
2136	SPINACH	PYRACLOSTROBIN
2137	SPINACH	PERMETHRIN
2138	SPINACH	CYPERMETHRIN
2139	SPINACH	CHLORANTRANILIPROLE
2140	SPINACH	BIFENTHRIN
2141	SPINACH	ACETAMIPRID
2142	SPINACH	PYMETROZINE
2143	SPINACH	FLUBENDIAMIDE
2144	PLUMS	FLUTRIAFOL
2145	PLUMS	BETA-CYFLUTHRIN
2146	PLUMS	FENPYROXIMATE
2147	PLUMS	COPPER OCTANOATE
2148	PLUMS	INDOXACARB
2149	PLUMS	REYNOUTRIA SACHALINE
2150	PLUMS	E-8-DODECENYL ACETAT
2151	PLUMS	IRON PHOSPHATE
2152	PLUMS	BACILLUS AMYLOLIQUEFACIENS STRAIN D747
2153	PLUMS	AUREOBASIDIUM PULLULANS DSM 14940
2154	PLUMS	MESOTRIONE
2155	PLUMS	MONO-POTASSIUM SALT
2156	PLUMS	CAPTAN
2157	PLUMS	ALUMINUM PHOSPHIDE
2158	PLUMS	PRONAMIDE
2159	PLUMS	AZOXYSTROBIN
2160	PLUMS	ESFENVALERATE
2161	PLUMS	FENPROPATHRIN
2162	PLUMS	TRIFLOXYSTROBIN
2163	PLUMS	PROPARGITE
2164	PLUMS	FLUOPYRAM
2165	PLUMS	PROPICONAZOLE
2166	PLUMS	ABAMECTIN
2167	PLUMS	FENBUTATIN-OXIDE
2168	PLUMS	2,4-D, DIMETH. SALT
2169	PLUMS	SPIROTETRAMAT
2170	PLUMS	BT KURSTAKI SA-11
2171	PLUMS	NEEM OIL, CLAR. HYD.
2172	PLUMS	CHLOROTHALONIL
2173	PLUMS	COPPER OXIDE
2174	PLUMS	QUINOLINE
2175	PLUMS	INDAZIFLAM
2176	PLUMS	BACILLUS SUBTILIS
2177	PLUMS	COPPER CHLORIDE HYD.
2178	PLUMS	LAMBDA-CYHALOTHRIN
2179	PLUMS	RIMSULFURON
2180	PLUMS	METHOXYFENOZIDE
2181	PLUMS	CHLOROPICRIN
2182	PLUMS	MYCLOBUTANIL
2183	PLUMS	Z-8-DODECEN ACETATE
2184	PLUMS	CARBARYL
2185	PLUMS	POTASSIUM SALTS
2186	PLUMS	TEBUCONAZOLE
2187	PLUMS	BT KURSTAKI ABTS-351
2188	PLUMS	GLYPHOSATE POT. SALT
2189	PLUMS	FENBUCONAZOLE
2190	PLUMS	IPRODIONE
2191	PLUMS	ORYZALIN
2192	PLUMS	AUREOBASIDIUM PULLULANS DSM 14941
2193	PLUMS	Z-8-DODECANOL
2194	PLUMS	CHLORPYRIFOS
2195	PLUMS	COPPER HYDROXIDE
2196	PLUMS	BUPROFEZIN
2197	PLUMS	METAFLUMIZONE
2198	PLUMS	MEFENOXAM
2199	PLUMS	CYANTRANILIPROLE
2200	PLUMS	BUTENOIC ACID HYDRO.
2201	PLUMS	PYRIMETHANIL
2202	PLUMS	OXYFLUORFEN
2203	PLUMS	DIPHACINONE
2204	PLUMS	PENDIMETHALIN
2205	PLUMS	DIFLUBENZURON
2206	PLUMS	MINERAL OIL
2207	PLUMS	PENTHIOPYRAD
2208	PLUMS	ETOXAZOLE
2209	PLUMS	IMIDACLOPRID
2210	PLUMS	CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA
2211	PLUMS	ISOXABEN
2212	PLUMS	ZIRAM
2213	PLUMS	PENOXSULAM
2214	PLUMS	HEXYTHIAZOX
2215	PLUMS	PYRETHRINS
2216	PLUMS	STREPTOMYCES LYDICUS
2217	PLUMS	SPIRODICLOFEN
2218	PLUMS	DICHLOROPROPENE
2219	PLUMS	METCONAZOLE
2220	PLUMS	BOSCALID
2221	PLUMS	BASIC COPPER SULFATE
2222	PLUMS	SULFUR
2223	PLUMS	DIAZINON
2224	PLUMS	POTASSIUM BICARBON.
2225	PLUMS	THIOPHANATE-METHYL
2226	PLUMS	BT KURSTAKI SA-12
2227	PLUMS	GLYPHOSATE ISO. SALT
2228	PLUMS	THIAMETHOXAM
2229	PLUMS	POTASSIUM SILICATE
2230	PLUMS	FLUXAPYROXAD
2231	PLUMS	PARAQUAT
2232	PLUMS	DIFENOCONAZOLE
2233	PLUMS	SAFLUFENACIL
2234	PLUMS	GLUFOSINATE-AMMONIUM
2235	PLUMS	SPINETORAM
2236	PLUMS	BACILLUS AMYLOLIQUEFACIENS MBI 600
2237	PLUMS	CYPRODINIL
2238	PLUMS	CARFENTRAZONE-ETHYL
2239	PLUMS	KAOLIN
2240	PLUMS	PYRAFLUFEN-ETHYL
2241	PLUMS	SPINOSAD
2242	PLUMS	PYRACLOSTROBIN
2243	PLUMS	FLUMIOXAZIN
2244	PLUMS	CHLORANTRANILIPROLE
2245	PLUMS	CLOFENTEZINE
2246	PLUMS	ACETAMIPRID
2247	PLUMS	FLUAZIFOP-P-BUTYL
2248	PLUMS	BIFENAZATE
2249	PLUMS	PYRIPROXYFEN
2250	PLUMS	FLUBENDIAMIDE
2251	ONIONS	BETA-CYFLUTHRIN
2252	ONIONS	LINDANE
2253	ONIONS	ACIBENZOLAR-S-METHYL
2254	ONIONS	REYNOUTRIA SACHALINE
2255	ONIONS	FAMOXADONE
2256	ONIONS	GAMMA-CYHALOTHRIN
2257	ONIONS	DIMETHENAMID-P
2258	ONIONS	ACEPHATE
2259	ONIONS	CLOPYRALID MONO SALT
2260	ONIONS	ETHOFUMESATE
2261	ONIONS	S-METOLACHLOR
2262	ONIONS	MONO-POTASSIUM SALT
2263	ONIONS	ALUMINUM PHOSPHIDE
2264	ONIONS	ZOXAMIDE
2265	ONIONS	AZOXYSTROBIN
2266	ONIONS	ESFENVALERATE
2267	ONIONS	FLUDIOXONIL
2268	ONIONS	BEAUVERIA BASSIANA
2269	ONIONS	METAM-SODIUM
2270	ONIONS	XYLENE
2271	ONIONS	CLETHODIM
2272	ONIONS	MANDIPROPAMIDE TECHN
2273	ONIONS	AZADIRACHTIN
2274	ONIONS	ZETA-CYPERMETHRIN
2275	ONIONS	METOLACHLOR
2276	ONIONS	PROPICONAZOLE
2277	ONIONS	ABAMECTIN
2278	ONIONS	BURKHOLDERIA A396 CELLS & MEDIA
2279	ONIONS	STRYCHNINE
2280	ONIONS	SPIROTETRAMAT
2281	ONIONS	DCPA
2282	ONIONS	MALEIC HYDRAZIDE, POTASSIUM SALT
2283	ONIONS	D-LIMONENE
2284	ONIONS	NEEM OIL, CLAR. HYD.
2285	ONIONS	CHLOROTHALONIL
2286	ONIONS	COPPER OXIDE
2287	ONIONS	FLUROXYPYR 1-MHE
2288	ONIONS	BACILLUS SUBTILIS
2289	ONIONS	COPPER CHLORIDE HYD.
2290	ONIONS	BROMOXYNIL OCTANOATE
2291	ONIONS	LAMBDA-CYHALOTHRIN
2292	ONIONS	METHOXYFENOZIDE
2293	ONIONS	CHLOROPICRIN
2294	ONIONS	CONIOTHYRIUM MINITAN
2295	ONIONS	BENTAZON
2296	ONIONS	PEROXYACETIC ACID
2297	ONIONS	CARBARYL
2298	ONIONS	POTASSIUM SALTS
2299	ONIONS	METAM-POTASSIUM
2300	ONIONS	TEBUCONAZOLE
2301	ONIONS	BT KURSTAKI ABTS-351
2302	ONIONS	GLYPHOSATE POT. SALT
2303	ONIONS	IPRODIONE
2304	ONIONS	BT KURSTAK ABTS-1857
2305	ONIONS	BENSULIDE
2306	ONIONS	MEFENOXAM
2307	ONIONS	COPPER HYDROXIDE
2308	ONIONS	CHLORPYRIFOS
2309	ONIONS	CYANTRANILIPROLE
2310	ONIONS	DIMETHOMORPH
2311	ONIONS	PYRIMETHANIL
2312	ONIONS	DELTAMETHRIN
2313	ONIONS	OXYFLUORFEN
2314	ONIONS	DIPHACINONE
2315	ONIONS	COPPER SULFATE
2316	ONIONS	PENDIMETHALIN
2317	ONIONS	PENTHIOPYRAD
2318	ONIONS	IMIDACLOPRID
2319	ONIONS	ZINC PHOSPHIDE
2320	ONIONS	DICLORAN
2321	ONIONS	MALATHION
2322	ONIONS	PAECILOMYCES LILACIN
2323	ONIONS	METHOMYL
2324	ONIONS	PYRETHRINS
2325	ONIONS	CYMOXANIL
2326	ONIONS	DICHLOROPROPENE
2327	ONIONS	BOSCALID
2328	ONIONS	BASIC COPPER SULFATE
2329	ONIONS	DIMETHENAMID
2330	ONIONS	SULFUR
2331	ONIONS	CUPRAMMONIUM ACETATE
2332	ONIONS	DIAZINON
2333	ONIONS	THIOPHANATE-METHYL
2334	ONIONS	AMETOCTRADIN
2335	ONIONS	OXAMYL
2336	ONIONS	OXATHIAPIPROLIN
2337	ONIONS	GLYPHOSATE ISO. SALT
2338	ONIONS	FLUAZIFOP-P-BUTYL
2339	ONIONS	SETHOXYDIM
2340	ONIONS	THIAMETHOXAM
2341	ONIONS	HYDROGEN PEROXIDE
2342	ONIONS	FLUXAPYROXAD
2343	ONIONS	PARAQUAT
2344	ONIONS	DIFENOCONAZOLE
2345	ONIONS	MANCOZEB
2346	ONIONS	SPINETORAM
2347	ONIONS	CYPRODINIL
2348	ONIONS	FENAMIDONE
2349	ONIONS	FOSETYL-AL
2350	ONIONS	CARFENTRAZONE-ETHYL
2351	ONIONS	MCPA, 2-ETHYLHEXYL
2352	ONIONS	KAOLIN
2353	ONIONS	SPINOSAD
2354	ONIONS	PYRACLOSTROBIN
2355	ONIONS	FLUMIOXAZIN
2356	ONIONS	PERMETHRIN
2357	ONIONS	CYPERMETHRIN
2358	ONIONS	CHLORANTRANILIPROLE
2359	ONIONS	TRIFLURALIN
2360	ONIONS	BIFENTHRIN
2361	ONIONS	DINOTEFURAN
2362	ONIONS	ACETAMIPRID
2363	ONIONS	BROMOXYNIL HEPTAN.
2364	ONIONS	HALOSULFURON-METHYL
2365	APPLES	FLUTRIAFOL
2366	APPLES	BETA-CYFLUTHRIN
2367	APPLES	LAMINARIN
2368	APPLES	FENPYROXIMATE
2369	APPLES	COPPER OCTANOATE
2370	APPLES	FENAZAQUIN
2371	APPLES	CLOTHIANIDIN
2372	APPLES	INDOXACARB
2373	APPLES	CHITOSAN
2374	APPLES	ACIBENZOLAR-S-METHYL
2375	APPLES	SIMAZINE
2376	APPLES	REYNOUTRIA SACHALINE
2377	APPLES	E-8-DODECENYL ACETAT
2378	APPLES	IRON PHOSPHATE
2379	APPLES	BT KURSTAKI BMP123
2380	APPLES	BACTERIOPHAGE ACT. VS PSUEDO. SYRINGAE PV. TOMATO
2381	APPLES	PSEUDOMONAS FLUORESCENS A506
2382	APPLES	DIURON
2383	APPLES	BACILLUS AMYLOLIQUEFACIENS STRAIN D747
2384	APPLES	CLORANSULAM-METHYL
2385	APPLES	OXYTETRACYCLINE CALC
2386	APPLES	ATRAZINE
2387	APPLES	DIMETHENAMID-P
2388	APPLES	ACEPHATE
2389	APPLES	GAMMA-CYHALOTHRIN
2390	APPLES	CLOPYRALID MONO SALT
2391	APPLES	AUREOBASIDIUM PULLULANS DSM 14940
2392	APPLES	KRESOXIM-METHYL
2393	APPLES	FLUMETRALIN
2394	APPLES	2,4-D, DIETH. SALT
2395	APPLES	METRAFENONE
2396	APPLES	HYDRAMETHYLNON
2397	APPLES	NAA, ETHYL ESTER
2398	APPLES	OCTADECADIEN (Z,Z)
2399	APPLES	BACILLUS PUMILUS
2400	APPLES	FOMESAFEN
2401	APPLES	TETRADECEN-1-YL (E)
2402	APPLES	MONO-POTASSIUM SALT
2403	APPLES	INDOLEBUTYRIC ACID
2404	APPLES	CAPTAN
2405	APPLES	TRIFORINE
2406	APPLES	ALUMINUM PHOSPHIDE
2407	APPLES	AZOXYSTROBIN
2408	APPLES	FLUTIANIL
2409	APPLES	FLUDIOXONIL
2410	APPLES	ESFENVALERATE
2411	APPLES	FENPROPATHRIN
2412	APPLES	NAA, POTASSIUM SALT
2413	APPLES	CYPROCONAZOLE
2414	APPLES	NAA, AMMONIUM SALT
2415	APPLES	(Z;Z)-2;13-OCTADECADIEN-1-OL ACETATE
2416	APPLES	CHLORETHOXYFOS
2417	APPLES	TRIFLOXYSTROBIN
2418	APPLES	PROPARGITE
2419	APPLES	BROMADIOLONE
2420	APPLES	CLETHODIM
2421	APPLES	GLYPHOSATE DIA. SALT
2422	APPLES	CHLOROPHACINONE
2423	APPLES	BACILLUS MYCOIDES ISOLATE J
2424	APPLES	MANDIPROPAMIDE TECHN
2425	APPLES	AZADIRACHTIN
2426	APPLES	FLUOPYRAM
2427	APPLES	ZETA-CYPERMETHRIN
2428	APPLES	BT ISRAELENSIS AM 65-52
2429	APPLES	THIACLOPRID
2430	APPLES	PROPICONAZOLE
2431	APPLES	NAA, SODIUM
2432	APPLES	ABAMECTIN
2433	APPLES	BURKHOLDERIA A396 CELLS & MEDIA
2434	APPLES	FLUCARBAZONE-SODIUM
2435	APPLES	FENBUTATIN-OXIDE
2436	APPLES	(Z;Z)-3;13-OCTADECADIEN-1-OL
2437	APPLES	2,4-D, DIMETH. SALT
2438	APPLES	NOVALURON
2439	APPLES	BIFENAZATE
2440	APPLES	STRYCHNINE
2441	APPLES	TETRADECEN-1-OL (Z)
2442	APPLES	SPIROTETRAMAT
2443	APPLES	2,4-D, 2-EHE
2444	APPLES	POLYOXIN D ZINC SALT
2445	APPLES	CHLORFENAPYR
2446	APPLES	BT KURSTAKI SA-11
2447	APPLES	BT SUB AIZAWAI GC-91
2448	APPLES	MALEIC HYDRAZIDE, POTASSIUM SALT
2449	APPLES	MESOSULFURON-METHYL
2450	APPLES	PYRIPROXYFEN
2451	APPLES	SODIUM PERCARBONATE
2452	APPLES	CHLOROTHALONIL
2453	APPLES	COPPER OXIDE
2454	APPLES	NEEM OIL, CLAR. HYD.
2455	APPLES	PYRIDABEN
2456	APPLES	CYCLANILIDE
2457	APPLES	CYANAMID
2458	APPLES	QUINOLINE
2459	APPLES	STREPTOMYCIN SULFATE
2460	APPLES	NAD
2461	APPLES	FLUROXYPYR 1-MHE
2462	APPLES	METALDEHYDE
2463	APPLES	BT SUBSP KURSTAKI EVB-113-19
2464	APPLES	BACILLUS SUBTILIS
2465	APPLES	CYD-X GRANULO. VIRUS
2466	APPLES	ERWINIA AMYLOVORA
2467	APPLES	CAPRYLIC ACID
2468	APPLES	INDAZIFLAM
2469	APPLES	COPPER CHLORIDE HYD.
2470	APPLES	CYDIA POMONELLA GRANULOVIRUS V22
2471	APPLES	LAMBDA-CYHALOTHRIN
2472	APPLES	RIMSULFURON
2473	APPLES	METHOXYFENOZIDE
2474	APPLES	CHLOROPICRIN
2475	APPLES	CYFLUFENAMID
2476	APPLES	METRIBUZIN
2477	APPLES	S-ABSCISIC ACID
2478	APPLES	MYCLOBUTANIL
2479	APPLES	PROPAMOCARB HYDROCH.
2480	APPLES	SULFURIC ACID
2481	APPLES	TRIDECENYL ACETATE
2482	APPLES	Z-8-DODECEN ACETATE
2483	APPLES	TETRADECANOL
2484	APPLES	PEROXYACETIC ACID
2485	APPLES	CARBARYL
2486	APPLES	TERBACIL
2487	APPLES	SULFOXAFLOR
2488	APPLES	DIBUTALIN
2489	APPLES	FENARIMOL
2490	APPLES	POTASSIUM SALTS
2491	APPLES	2,4-D, BEE
2492	APPLES	TEBUCONAZOLE
2493	APPLES	BT KURSTAKI ABTS-351
2494	APPLES	GLYPHOSATE POT. SALT
2495	APPLES	ETHEPHON
2496	APPLES	HALOFENOZIDE
2497	APPLES	FENBUCONAZOLE
2498	APPLES	IPRODIONE
2499	APPLES	ORYZALIN
2500	APPLES	BT KURSTAK ABTS-1857
2501	APPLES	AUREOBASIDIUM PULLULANS DSM 14941
2502	APPLES	Z-8-DODECANOL
2503	APPLES	2,4-D, TRIISO. SALT
2504	APPLES	CHLORPYRIFOS
2505	APPLES	MEFENOXAM
2506	APPLES	COPPER HYDROXIDE
2507	APPLES	CYFLUMETOFEN
2508	APPLES	BUPROFEZIN
2509	APPLES	CYANTRANILIPROLE
2510	APPLES	TOLFENPYRAD
2511	APPLES	DODECANOL
2512	APPLES	NORFLURAZON
2513	APPLES	BT SUBSP KURSTAKI STRAIN EVB-113-19
2514	APPLES	BUTENOIC ACID HYDRO.
2515	APPLES	DIMETHOMORPH
2516	APPLES	PETROLEUM DISTILLATE
2517	APPLES	CEREVISANE
2518	APPLES	DIQUAT DIBROMIDE
2519	APPLES	PYRIMETHANIL
2520	APPLES	DELTAMETHRIN
2521	APPLES	KASUGAMYCIN
2522	APPLES	OXYFLUORFEN
2523	APPLES	DIPHACINONE
2524	APPLES	COPPER SULFATE
2525	APPLES	PENDIMETHALIN
2526	APPLES	MINERAL OIL
2527	APPLES	PENTHIOPYRAD
2528	APPLES	CYTOKININS
2529	APPLES	PAECILOMYCES FUMOSOR
2530	APPLES	PROHYDROJASMON
2531	APPLES	ETOXAZOLE
2532	APPLES	DODECADIEN-1-OL
2533	APPLES	CYFLUTHRIN
2534	APPLES	DODINE
2535	APPLES	PROTHIOCONAZOLE
2536	APPLES	IMIDACLOPRID
2537	APPLES	ZINC PHOSPHIDE
2538	APPLES	CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA
2539	APPLES	SWINGLEA GLUTINOSA
2540	APPLES	MALATHION
2541	APPLES	S-METHOPRENE
2542	APPLES	ISOXABEN
2543	APPLES	ZIRAM
2544	APPLES	PENOXSULAM
2545	APPLES	TETRACONAZOLE
2546	APPLES	METHOMYL
2547	APPLES	HEXYTHIAZOX
2548	APPLES	ETHYL (2E;4Z)-DECADIENOATE
2549	APPLES	TRIDECEN-1-YL-ACETAT
2550	APPLES	CYFLUMETOFEN
2551	APPLES	PYRETHRINS
2552	APPLES	CYCLOPROPENE,1-METHY
2553	APPLES	THIRAM
2554	APPLES	SPIRODICLOFEN
2555	APPLES	Z-11-TETRADECENOL
2556	APPLES	DICHLOROPROPENE
2557	APPLES	BENZYLADENINE
2558	APPLES	FLONICAMID
2559	APPLES	PROTHIOCONAZOLE
2560	APPLES	THIDIAZURON
2561	APPLES	PROMETRYN
2562	APPLES	BOSCALID
2563	APPLES	BASIC COPPER SULFATE
2564	APPLES	SULFENTRAZONE
2565	APPLES	PACLOBUTRAZOL
2566	APPLES	PIPERONYL BUTOXIDE
2567	APPLES	SULFUR
