"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","MELONS, WATERMELON - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","MELONS, WATERMELON - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","MELONS, WATERMELON - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","MELONS, WATERMELON - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","MELONS, WATERMELON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","MELONS, WATERMELON - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","MELONS, WATERMELON - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","MELONS, WATERMELON - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","MELONS, WATERMELON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","MELONS, WATERMELON - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","7.9","","12",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","2,100","","0.21","","1.39","","6.5","","4",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","21,600","","0.89","","2.89","","3.2","","19",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","200","","0.04","","0.13","","3.4","","4",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","14,400","","0.64","","1.74","","2.7","","21",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)","900","","0.32","","0.43","","1.3","","5",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","3,700","","0.19","","0.87","","4.5","","11",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","47,400","","","","","","","","38",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MELONS","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL BROMIDE = 53201)","170,000","","123.72","","123.72","","1","","3",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MELONS","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","186,500","","","","","","","","8",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","6,200","","0.22","","0.5","","2.3","","33",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","146,100","","1.27","","4.61","","3.6","","86",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","4,300","","0.59","","1.15","","2","","10",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","36,600","","1.29","","2.96","","2.3","","33",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","8,300","","1.04","","2.2","","2.1","","10",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","300","","0.21","","0.33","","1.6","","2",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","204,000","","","","","","","","92",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ETHALFLURALIN = 113101)","7,300","","0.53","","0.54","","1","","37",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","500","","0.22","","0.23","","1.1","","6",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","10,400","","","","","","","","49",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","600","","0.78","","0.78","","1","","2",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","3,500","","0.65","","0.9","","1.4","","11",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","500","","0.28","","0.4","","1.4","","3",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","800","","0.41","","0.55","","1.3","","4",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","200","","0.04","","0.1","","2.9","","5",""
"SURVEY","1994","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","6,300","","","","","","","","23",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","7,200","","1.23","","2.39","","1.9","","32",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","1,700","","1.67","","1.68","","1","","11",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","9,700","","","","","","","","43",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ETHALFLURALIN = 113101)","3,800","","0.91","","0.96","","1.1","","41",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","200","","0.2","","0.2","","1","","12",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","5,600","","","","","","","","59",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","900","","0.72","","1.72","","2.4","","5",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","1,700","","","","","","","","17",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MELONS","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL BROMIDE = 53201)","41,800","","193.32","","193.32","","1","","2",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MELONS","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","41,800","","","","","","","","2",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","300","","0.14","","0.16","","1.1","","3",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","52,900","","1.37","","2.75","","2","","34",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","900","","0.29","","0.52","","1.8","","3",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","59,100","","1.45","","4.89","","3.4","","22",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","2,000","","0.15","","0.26","","1.7","","14",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","800","","0.79","","1.31","","1.7","","1",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","119,100","","","","","","","","48",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENSULIDE = 9801)","8,800","","4.23","","4.23","","1","","4",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ETHALFLURALIN = 113101)","2,000","","0.7","","0.7","","1","","5",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPTALAM = 30703)","10,700","","2.1","","2.42","","1.2","","8",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","1,800","","0.62","","0.62","","1","","5",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","1,000","","0.2","","0.21","","1","","8",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","37,500","","","","","","","","52",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","11,500","","0.57","","0.6","","1","","34",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.5","","4",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","7,600","","1","","1.99","","2","","7",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","3,800","","0.97","","1.61","","1.7","","4",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","5,100","","0.31","","0.84","","2.7","","11",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","7,100","","0.64","","1.11","","1.7","","11",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","300","","0.04","","0.06","","1.5","","8",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","5,100","","0.88","","1.44","","1.6","","6",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","2,600","","0.42","","0.51","","1.2","","9",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MEVINPHOS = 15801)","800","","0.34","","0.64","","1.9","","2",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)","1,000","","0.29","","0.34","","1.2","","5",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)","500","","0.24","","0.33","","1.4","","3",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","37,700","","","","","","","","51",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)","","","0.01","","0.01","","1","","1",""
"SURVEY","1994","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MELONS","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","500","","","","","","","","3",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","43,800","","0.35","","0.99","","2.8","","25",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","322,200","","1.17","","3.55","","3","","49",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","22,400","","0.9","","1.65","","1.8","","7",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","274,700","","1.09","","4.65","","4.3","","29",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","68,700","","1.09","","5.41","","5","","7",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","16,200","","0.17","","0.41","","2.4","","20",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","15,000","","3.83","","10.62","","2.8","","1",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","","","","","","","","","71",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENSULIDE = 9801)","13,900","","2.83","","2.96","","1","","3",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ETHALFLURALIN = 113101)","14,100","","0.69","","0.73","","1.1","","11",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","7,100","","1.5","","1.51","","1","","2",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","8,100","","0.67","","0.79","","1.2","","6",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","4,700","","0.5","","0.5","","1","","5",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","1,900","","0.18","","0.23","","1.3","","5",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","","","","","","","","","37",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","6,400","","0.74","","0.79","","1.1","","5",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","500","","0.09","","0.11","","1.2","","3",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","4.5","","14",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","10,200","","0.6","","0.83","","1.4","","7",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBOFURAN = 90601)","1,700","","0.56","","0.56","","1","","1",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","5,400","","0.61","","0.88","","1.4","","3",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DICOFOL = 10501)","5,400","","0.37","","0.55","","1.5","","6",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","8,900","","0.53","","0.8","","1.5","","6",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","34,900","","0.5","","1.32","","2.6","","15",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","1,800","","0.04","","0.09","","2.3","","10",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","3,100","","1.23","","1.59","","1.3","","1",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","6,300","","0.67","","1.18","","1.8","","3",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","46,300","","0.6","","1.25","","2.1","","18",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)","3,300","","0.42","","0.83","","2","","2",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)","2,200","","0.29","","0.5","","1.7","","3",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","3,600","","0.12","","0.32","","2.7","","5",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","","","","","","","","","53",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL BROMIDE = 53201)","579,000","","157.47","","263.05","","1.7","","1",""
"SURVEY","1992","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","MELONS","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","","","","","","","","","4",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","10,200","","4.17","","15.15","","3.6","","10",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","","","","","","","","","23",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENSULIDE = 9801)","3,200","","4.37","","4.37","","1","","11",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","200","","0.16","","0.25","","1.5","","14",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","","","","","","","","","36",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","700","","0.95","","1.11","","1.2","","10",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","100","","0.07","","0.09","","1.2","","11",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","2.1","","26",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","1,100","","0.43","","0.63","","1.5","","26",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DICOFOL = 10501)","1,000","","0.45","","0.66","","1.5","","24",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","3,200","","0.61","","1.93","","3.1","","26",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","","","0.02","","0.02","","1.4","","12",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","800","","0.64","","0.91","","1.4","","14",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","500","","0.62","","0.76","","1.2","","10",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)","1,400","","0.34","","0.88","","2.6","","24",""
"SURVEY","1992","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MELONS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","300","","0.12","","0.14","","1.2","","30",""
