"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","TOMATOES, IN THE OPEN, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","TOMATOES, IN THE OPEN, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL BROMIDE = 53201)","256,400","","142.63","","142.63","","1","","78",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","381,200","","","","","","","","74",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","700","","0.82","","1.07","","1.3","","38",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","200","","1.17","","1.7","","1.4","","7",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","2,400","","","","","","","","52",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","1,200","","","","","","","","59",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","100","","0.62","","0.62","","1","","6",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","500","","0.61","","1.57","","2.5","","20",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","100","","0.03","","0.12","","4","","34",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","300","","1.1","","2.42","","2.2","","7",""
"SURVEY","1998","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","2,700","","","","","","","","89",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)","99,000","","0.9","","12.24","","13.7","","9",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","21,000","","0.3","","0.77","","2.6","","31",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","496,100","","1.17","","7.54","","6.5","","74",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","325,000","","0.82","","6.05","","7.4","","61",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXYCHLORIDE = 8001)","5,100","","0.94","","4.06","","4.3","","1",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER RESINATE = 23104)","1,600","","0.1","","0.51","","5.3","","3",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","433,500","","1.07","","7.79","","7.3","","63",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","40,200","","0.73","","4.74","","6.5","","10",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","6,800","","0.15","","0.24","","1.6","","32",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","1,800","","0.1","","0.12","","1.3","","16",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPAMOCARB HYDROCH. = 119302)","3,500","","0.82","","0.95","","1.1","","4",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","249,900","","19.09","","28.6","","1.5","","10",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","1,694,600","","","","","","","","90",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","5,100","","1.05","","1.49","","1.4","","4",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","15,200","","0.47","","0.55","","1.2","","31",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","5,100","","1.08","","1.1","","1","","5",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","25,700","","0.68","","0.86","","1.3","","34",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","765,900","","","","","","","","54",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","7,900","","0.78","","1.11","","1.4","","8",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","600","","0.008","","0.02","","2.3","","37",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","6,400","","0.58","","0.85","","1.5","","9",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","4.8","","64",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","3,300","","0.57","","1.17","","2","","3",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","200","","0.03","","0.06","","1.9","","3",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","14,300","","1.09","","2.77","","2.5","","6",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","7,800","","0.47","","0.77","","1.6","","11",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","43,800","","0.75","","1.69","","2.2","","29",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","3,500","","0.03","","0.11","","3","","37",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","15,900","","0.23","","0.35","","1.5","","51",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","600","","0.03","","0.12","","4.4","","6",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","94,400","","0.73","","2.29","","3.1","","47",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","42,800","","0.6","","1.21","","2","","40",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)","16,300","","0.5","","1.19","","2.4","","15",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","10,300","","0.11","","0.44","","4.2","","26",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","400,000","","","","","","","","93",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)","2,152,100","","54.95","","54.95","","1","","44",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL BROMIDE = 53201)","6,111,900","","138.42","","138.42","","1","","50",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","8,432,400","","","","","","","","56",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","130,300","","1.47","","6.02","","4.1","","65",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","9,000","","0.7","","0.87","","1.2","","31",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","29,100","","1.21","","1.97","","1.6","","44",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","4,000","","0.18","","0.27","","1.6","","43",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","1,800","","0.1","","0.12","","1.3","","43",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPAMOCARB HYDROCH. = 119302)","3,500","","0.82","","0.95","","1.1","","11",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","247,900","","19.86","","28.72","","1.4","","26",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","435,500","","","","","","","","89",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","3,700","","0.87","","1.3","","1.5","","9",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","15,700","","","","","","","","32",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","6,700","","0.79","","1.23","","1.5","","16",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","3.4","","54",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","7,800","","0.47","","0.77","","1.6","","30",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","1,600","","0.04","","0.08","","2","","60",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","4,600","","0.18","","0.3","","1.6","","46",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","38,300","","0.85","","1.73","","2","","66",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","12,300","","0.53","","1.04","","2","","36",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","89,100","","","","","","","","92",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","15,100","","0.26","","0.79","","3","","48",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","317,600","","1.06","","8.34","","7.8","","95",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","285,100","","0.81","","7.44","","9.2","","96",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","379,300","","1.04","","10.22","","9.8","","93",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","2,300","","0.1","","0.17","","1.7","","35",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","1,122,800","","","","","","","","100",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","14,100","","0.48","","0.57","","1.2","","62",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","22,900","","0.69","","0.87","","1.3","","66",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","744,800","","","","","","","","79",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","600","","0.008","","0.02","","2.4","","74",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","5.6","","88",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","34,200","","0.74","","1.93","","2.6","","44",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","1,200","","0.03","","0.14","","4.3","","22",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","11,100","","0.27","","0.39","","1.5","","70",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","55,800","","0.67","","2.96","","4.4","","47",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","28,200","","0.65","","1.27","","2","","55",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","10,200","","0.11","","0.45","","4.2","","57",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","298,400","","","","","","","","100",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)","1,842,100","","58.55","","58.55","","1","","79",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL BROMIDE = 53201)","5,345,700","","142.52","","142.52","","1","","94",""
"SURVEY","1996","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","7,187,800","","","","","","","","96",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","5,200","","1.07","","5.56","","5.2","","19",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","23,800","","1.02","","6.79","","6.7","","70",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","18,000","","1.59","","10.22","","6.4","","35",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","67,100","","","","","","","","90",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","3.6","","41",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","500","","0.77","","4.25","","5.5","","2",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","300","","0.8","","2.53","","3.2","","2",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","200","","0.03","","0.12","","4","","36",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","","","0.09","","0.1","","1.2","","6",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","1,700","","","","","","","","89",""
"SURVEY","1996","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","359,300","","","","","","","","39",""
"SURVEY","1996","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENOMYL = 99101)","600","","0.36","","0.85","","2.4","","15",""
"SURVEY","1996","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","21,500","","1.43","","7.01","","4.9","","68",""
"SURVEY","1996","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","2,300","","0.55","","3.2","","5.8","","16",""
"SURVEY","1996","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXYCHLORIDE = 8001)","4,900","","0.93","","3.99","","4.3","","27",""
"SURVEY","1996","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","2,600","","1.26","","3.42","","2.7","","17",""
"SURVEY","1996","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","3,000","","0.43","","1.78","","4.1","","37",""
"SURVEY","1996","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","500","","0.42","","1.04","","2.5","","10",""
"SURVEY","1996","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","37,200","","","","","","","","76",""
"SURVEY","1996","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","300","","0.31","","0.37","","1.2","","17",""
"SURVEY","1996","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2,400","","1.12","","1.12","","1","","49",""
