"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2000","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","4.2",""
"SURVEY","2000","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","88",""
"SURVEY","2000","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","43",""
"SURVEY","2000","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","88",""
"SURVEY","2000","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","87",""
"SURVEY","2000","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (LINURON = 35506)","96",""
"SURVEY","2000","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","100",""
"SURVEY","2000","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","25",""
"SURVEY","2000","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","73",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","10,000",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","30,400",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","1,200",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","400",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","2,800",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","0.81",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","0.56",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","3.74",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","0.56",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","4.5",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","1",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","54",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","65",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","23",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","14",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","56",""
"SURVEY","2000","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","4,100",""
"SURVEY","2000","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","4,900",""
"SURVEY","2000","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","1,200",""
"SURVEY","2000","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","760,600",""
"SURVEY","2000","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","85",""
"SURVEY","2000","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","96",""
"SURVEY","2000","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","75",""
"SURVEY","2000","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","95",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","36,000",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","8,900",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","26,500",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","11,300",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","2,300",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","421,300",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","508,300",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","3,800",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","800",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (LINURON = 35506)","92,000",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","500",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","154,300",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","55,800",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","1,700",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","40,200",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","800",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","8,600",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","4,400",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","60,400",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)","1,611,200",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)","2,615,000",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","4,229,600",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","1.19",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","0.64",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","0.86",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","0.16",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","0.21",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","13.77",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","0.15",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","0.6",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (LINURON = 35506)","0.58",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.15",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","0.75",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","0.9",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","1.61",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","0.04",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","1.27",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","0.55",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)","88.37",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)","178.05",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","1.88",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","1.88",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","1.52",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","0.29",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","0.52",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","20.23",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","0.23",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","0.68",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (LINURON = 35506)","0.94",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.16",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","0.95",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","1.58",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","2.16",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","0.05",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","2.39",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","0.67",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)","110.5",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)","194.36",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","1.5",""
"SURVEY","1998","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CARROTS","CARROTS, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","2.9",""
