"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","CAULIFLOWER - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.2","","21",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","29,200","","0.89","","1.1","","1.2","","66",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","3,800","","0.65","","0.67","","1","","14",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","8,400","","0.4","","0.46","","1.1","","46",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","700","","0.04","","0.04","","1.1","","39",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FONOFOS = 41701)","1,100","","1.36","","1.59","","1.1","","2",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","","","0.03","","0.03","","1","","2",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","5,900","","0.66","","1.36","","2","","11",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","8,600","","1.12","","1.26","","1.1","","17",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)","13,200","","0.42","","0.51","","1.2","","65",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","1,500","","0.09","","0.09","","1","","40",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","1,300","","0.07","","0.08","","1","","41",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIODICARB = 114501)","3,100","","0.61","","0.87","","1.4","","9",""
"SURVEY","1998","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","104,600","","","","","","","","96",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","400","","","","","","","","20",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","100","","","","","","","","13",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","100","","0.8","","0.89","","1.1","","13",""
"SURVEY","1998","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","3.4","","18",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","6,000","","2.01","","7.25","","3.6","","59",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","7,000","","","","","","","","61",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","900","","","","","","","","56",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","700","","0.77","","0.85","","1.1","","55",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","3.4","","18",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","","","0.03","","0.04","","1.6","","16",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","300","","0.08","","0.44","","5.1","","55",""
"SURVEY","1998","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","800","","","","","","","","82",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","3,100","","1.12","","1.44","","1.3","","5",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","900","","0.42","","0.49","","1.2","","4",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","800","","0.21","","0.28","","1.4","","6",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","10,400","","","","","","","","18",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","58,800","","3.68","","6.47","","1.8","","21",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","400","","0.08","","0.09","","1.2","","10",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","61,200","","","","","","","","31",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","3,600","","0.97","","1.27","","1.3","","6",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","2","","19",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","34,000","","0.96","","1.92","","2","","40",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","4,900","","0.41","","0.68","","1.7","","6",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)","7,900","","0.99","","1.34","","1.4","","13",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","2,400","","0.7","","1.07","","1.5","","5",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","1,400","","0.04","","0.07","","2","","44",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAMIPHOS = 100601)","3,800","","1.46","","1.68","","1.2","","5",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","2,900","","0.12","","0.17","","1.3","","40",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","1,000","","0.83","","1.22","","1.5","","2",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","9,500","","0.61","","1.3","","2.1","","17",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)","14,600","","0.49","","0.84","","1.7","","40",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","2,100","","0.09","","0.16","","1.7","","31",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","104,100","","","","","","","","97",""
"SURVEY","1996","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","88,300","","","","","","","","1",""
"SURVEY","1996","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","200","","0.19","","0.22","","1.2","","20",""
"SURVEY","1996","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","4,600","","","","","","","","57",""
"SURVEY","1996","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","9,300","","5.02","","6.82","","1.4","","31",""
"SURVEY","1996","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","10,300","","","","","","","","41",""
"SURVEY","1996","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","2,300","","0.97","","1.36","","1.4","","38",""
"SURVEY","1996","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","2.4","","87",""
"SURVEY","1996","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","3,200","","0.71","","1.3","","1.8","","56",""
"SURVEY","1996","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","400","","0.04","","0.1","","2.3","","98",""
"SURVEY","1996","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","600","","0.65","","0.8","","1.2","","16",""
"SURVEY","1996","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","100","","0.12","","0.15","","1.3","","15",""
"SURVEY","1996","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","7,600","","","","","","","","100",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","3,100","","1.12","","1.44","","1.3","","6",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","900","","0.42","","0.49","","1.2","","5",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","600","","0.21","","0.32","","1.5","","4",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","5,800","","","","","","","","14",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","49,500","","3.51","","6.41","","1.8","","20",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","400","","0.08","","0.09","","1.2","","11",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","50,900","","","","","","","","30",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","1,300","","0.96","","1.15","","1.2","","3",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.7","","11",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","30,800","","1","","2.02","","2","","39",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","4,800","","0.41","","0.7","","1.7","","17",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)","7,900","","0.99","","1.34","","1.4","","15",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","1,000","","0.04","","0.07","","1.8","","38",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAMIPHOS = 100601)","3,800","","1.46","","1.68","","1.2","","6",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","1,000","","0.83","","1.22","","1.5","","2",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","8,900","","0.61","","1.35","","2.2","","17",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)","14,600","","0.49","","0.84","","1.7","","44",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","2,000","","0.09","","0.16","","1.7","","33",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","96,500","","","","","","","","97",""
"SURVEY","1996","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","88,300","","","","","","","","2",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","15,500","","1.05","","1.22","","1.2","","23",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","7,200","","0.38","","0.67","","1.8","","20",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","12,400","","1.49","","1.51","","1","","15",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","2,600","","0.24","","0.28","","1.2","","17",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","48,000","","","","","","","","51",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","46,500","","2.84","","3.28","","1.2","","27",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","2,800","","0.14","","0.16","","1.1","","35",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","57,500","","","","","","","","62",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","4,800","","0.72","","0.77","","1.1","","12",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","12,200","","0.87","","1.01","","1.2","","23",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","500","","0.57","","0.77","","1.3","","1",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","1.9","","20",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","1,000","","0.98","","1.15","","1.2","","2",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","27,700","","0.93","","1.25","","1.3","","40",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","2,800","","0.59","","0.66","","1.1","","8",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","14,400","","0.45","","0.73","","1.6","","36",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)","7,600","","0.93","","1.17","","1.2","","12",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","3,300","","0.74","","0.98","","1.3","","6",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","2,000","","0.04","","0.05","","1.4","","69",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAMIPHOS = 100601)","8,700","","1.6","","1.74","","1.1","","9",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FONOFOS = 41701)","3,300","","1.83","","1.83","","1","","3",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","1,700","","0.69","","0.74","","1.1","","4",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","5,300","","0.6","","0.89","","1.5","","11",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MEVINPHOS = 15801)","3,800","","0.75","","0.79","","1","","9",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","7,500","","1.53","","2.69","","1.8","","6",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXYDEMETON-METHYL = 58702)","26,300","","0.48","","0.8","","1.7","","60",""
"SURVEY","1994","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CAULIFLOWER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","2,100","","0.1","","0.15","","1.5","","27",""
