"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","POTATOES, FALL - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","POTATOES, FALL - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","POTATOES, FALL - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","4,000","","0.171","","0.3","","1.8","","31",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PHOSPHOROUS ACID = 76002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPAMOCARB HYDROCH. = 119302)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","8,000","","0.272","","0.525","","1.9","","35",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","442,000","","","","","","","","99",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIPHENYLTIN HYDROX. = 83601)","6,000","","0.161","","0.32","","2","","43",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)","6,000","","0.57","","0.57","","1","","24",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (LINURON = 35506)","24,000","","0.606","","0.606","","1","","90",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","8,000","","0.21","","0.24","","1.1","","79",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","10,000","","0.703","","0.703","","1","","32",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)"," (Z)","","0.018","","0.018","","1","","53",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","33,000","","1.243","","1.335","","1.1","","58",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","86,000","","","","","","","","99",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)"," (Z)","","1.19","","3.067","","2.6",""," (Z)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CLOTHIANIDIN = 44309)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)"," (Z)","","0.023","","0.035","","1.5","","7",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)"," (Z)","","0.038","","0.04","","1","","1",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETHOPROP = 41101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","3,000","","0.13","","0.175","","1.4","","39",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","1,000","","0.03","","0.03","","1","","44",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)","23,000","","1.09","","1.412","","1.3","","38",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYMETROZINE = 101103)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (Z)","","0.056","","0.073","","1.3","","9",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROTETRAMAT = 392201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","1,000","","0.051","","0.051","","1","","25",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","32,000","","","","","","","","96",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (ALK. DIM. BENZYL 50% = 69106)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (ALK. DIM. BENZYL 60% = 69104)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (ALK. DIM. ETH. BENZ. = 69111)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIQUAT DIBROMIDE = 32201)","23,000","","0.435","","0.746","","1.7","","72",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (MALEIC HYDRAZIDE, POTASSIUM SALT = 51503)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (PARAQUAT = 61601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (SULFURIC ACID = 78001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","35,000","","","","","","","","73",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","7,000","","0.145","","0.216","","1.5","","80",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","172,000","","1.061","","4.523","","4.3","","88",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYAZOFAMID = 85651)","3,000","","0.086","","0.135","","1.6","","53",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYMOXANIL = 129106)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","6,000","","0.113","","0.216","","1.9","","65",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FAMOXADONE = 113202)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","2,000","","0.082","","0.086","","1.1","","56",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","261,000","","1.408","","7.513","","5.3","","81",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANDIPROPAMIDE TECHN = 36602)","6,000","","0.113","","0.216","","1.9","","65",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","17,000","","0.307","","0.519","","1.7","","75",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METIRAM = 14601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PCNB = 56502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PHOSPHOROUS ACID = 76002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","3,000","","0.137","","0.137","","1","","49",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","21,000","","0.291","","0.773","","2.7","","64",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","612,000","","","","","","","","91",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIPHENYLTIN HYDROX. = 83601)","4,000","","0.159","","0.191","","1.2","","45",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZOXAMIDE = 101702)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (D-LIMONENE = 179701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (EPTC = 41401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","2,000","","0.374","","0.475","","1.3","","11",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (LINURON = 35506)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","13,000","","0.399","","0.417","","1","","70",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)"," (Z)","","0.016","","0.02","","1.2","","27",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","14,000","","1.379","","1.379","","1","","24",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","34,000","","","","","","","","91",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CLOTHIANIDIN = 44309)","1,000","","0.183","","0.183","","1","","7",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","5,000","","0.452","","0.452","","1","","24",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","1,000","","0.028","","0.056","","2","","45",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","6,000","","0.179","","0.179","","1","","74",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","13,000","","","","","","","","93",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIQUAT DIBROMIDE = 32201)","12,000","","0.438","","0.589","","1.3","","49",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","4,067,000","","","","","","","","52",""
